GPStime,snr,label,Q-value
1265063369.578,14.197,Fast_Scattering,11.314
1265063377.961,14.886,Fast_Scattering,11.314
1265063456.133,20.997,Fast_Scattering,11.314
1265063458.102,19.599,Fast_Scattering,11.314
1265063463.008,8.944,Fast_Scattering,11.314
1265063467.719,10.332,Fast_Scattering,11.314
1265063470.102,22.816,Fast_Scattering,11.314
1265063474.758,14.267,Fast_Scattering,11.314
1265063477.703,38.266,Fast_Scattering,22.627
1265063479.672,17.537,Fast_Scattering,22.627
1265063481.641,32.042,Fast_Scattering,22.627
1265063486.516,17.934,Fast_Scattering,11.314
1265063488.742,13.114,Fast_Scattering,11.314
1265063491.641,15.6,Fast_Scattering,11.314
1265063493.617,8.865,Fast_Scattering,11.314
1265063508.305,7.59,Fast_Scattering,11.314
1265063535.789,12.228,Fast_Scattering,11.314
1265063537.742,11.043,Fast_Scattering,11.314
1265063540.18,17.155,Fast_Scattering,11.314
1265063542.641,15.277,Fast_Scattering,22.627
1265063545.803,10.455,Blip_Low_Frequency,5.657
1265063566.43,17.611,Fast_Scattering,11.314
1265063568.359,7.885,Fast_Scattering,11.314
1265063667.922,20.622,Fast_Scattering,22.627
1265063722.391,36.566,Fast_Scattering,11.314
1265063724.359,10.961,Fast_Scattering,11.314
1265063726.32,11.052,Fast_Scattering,11.314
1265063728.805,7.682,Fast_Scattering,11.314
1265063741.305,9.084,Fast_Scattering,11.314
1265063743.234,18.84,Fast_Scattering,11.314
1265063767.477,7.931,Fast_Scattering,11.314
1265063771.359,14.334,Fast_Scattering,11.314
1265063773.852,9.402,Fast_Scattering,11.314
1265063778.477,8.954,Fast_Scattering,11.314
1265063781.734,12.592,Fast_Scattering,11.314
1265063783.672,34.495,Fast_Scattering,22.627
1265063787.516,27.74,Fast_Scattering,22.627
1265063790.82,16.97,Fast_Scattering,11.314
1265063804.477,10.804,Fast_Scattering,11.314
1265063806.391,10.876,Fast_Scattering,11.314
1265063884.836,12.783,Fast_Scattering,11.314
1265063892.383,10.096,Fast_Scattering,11.314
1265063897.242,9.631,Fast_Scattering,11.314
1265063899.945,8.568,Fast_Scattering,11.314
1265063914.102,15.076,Fast_Scattering,11.314
1265063920.727,10.224,Fast_Scattering,11.314
1265063927.836,10.854,Fast_Scattering,11.314
1265063935.164,7.995,Fast_Scattering,11.314
1265064030.227,12.063,Fast_Scattering,11.314
1265064032.172,13.016,Fast_Scattering,11.314
1265064034.695,17.444,Fast_Scattering,11.314
1265064041.203,14.717,Fast_Scattering,11.314
1265064044.203,32.718,Fast_Scattering,11.314
1265064048.047,33.094,Fast_Scattering,11.314
1265064050.766,16.437,Fast_Scattering,11.314
1265064053.234,10.95,Fast_Scattering,11.314
1265064055.18,12.342,Fast_Scattering,11.314
1265064062.766,11.015,Fast_Scattering,11.314
1265064068.922,30.501,Fast_Scattering,11.314
1265064070.859,12.095,Fast_Scattering,11.314
1265064073.82,13.616,Fast_Scattering,11.314
1265064081.43,11.037,Fast_Scattering,11.314
1265064127.641,18.237,Fast_Scattering,11.314
1265064131.516,10.84,Fast_Scattering,11.314
1265064133.414,10.608,Fast_Scattering,11.314
1265064136.391,24.595,Fast_Scattering,22.627
1265064138.609,19.551,Fast_Scattering,11.314
1265064140.547,27.017,Fast_Scattering,22.627
1265064143.242,11.908,Fast_Scattering,11.314
1265064155.523,10.891,Fast_Scattering,11.314
1265064157.453,13.95,Fast_Scattering,11.314
1265064160.43,12.386,Fast_Scattering,11.314
1265064165.109,23.199,Fast_Scattering,11.314
1265064167.055,7.739,Fast_Scattering,11.314
1265064169.484,13.501,Fast_Scattering,11.314
1265064171.93,14.274,Fast_Scattering,11.314
1265064173.898,7.613,Fast_Scattering,11.314
1265064176.836,13.752,Fast_Scattering,11.314
1265064179.039,7.652,Fast_Scattering,11.314
1265064181.453,14.858,Fast_Scattering,11.314
1265064190.805,12.561,Fast_Scattering,11.314
1265064212.32,10.796,Fast_Scattering,11.314
1265064214.758,9.032,Fast_Scattering,11.314
1265064233.367,13.204,Fast_Scattering,11.314
1265064247.352,12.32,Fast_Scattering,11.314
1265064256.164,7.564,Fast_Scattering,11.314
1265064271.117,9.192,Fast_Scattering,11.314
1265064273.078,28.44,Fast_Scattering,11.314
1265064275.039,8.75,Fast_Scattering,11.314
1265064278.234,10.937,Fast_Scattering,11.314
1265064280.188,16.23,Fast_Scattering,11.314
1265064289.258,9.696,Fast_Scattering,11.314
1265064295.789,12.77,Fast_Scattering,11.314
1265064306.484,43.698,Fast_Scattering,11.314
1265064320.711,29.059,Fast_Scattering,11.314
1265064329.109,20.891,Fast_Scattering,11.314
1265064331.773,13.838,Fast_Scattering,11.314
1265064352.898,7.81,Fast_Scattering,11.314
1265064355.328,10.695,Low_Frequency_Burst,11.314
1265064357.625,8.52,Fast_Scattering,11.314
1265064360.43,11.222,Fast_Scattering,11.314
1265064362.891,13.645,Fast_Scattering,11.314
1265064365.328,18.743,Fast_Scattering,11.314
1265064368.047,8.8,Fast_Scattering,11.314
1265064369.984,10.97,Fast_Scattering,11.314
1265064372.477,37.478,Fast_Scattering,22.627
1265064375.18,15.551,Fast_Scattering,22.627
1265064377.398,16.571,Fast_Scattering,11.314
1265064380.07,25.152,Fast_Scattering,22.627
1265064382.07,12.592,Fast_Scattering,22.627
1265064384.07,19.258,Fast_Scattering,11.314
1265064392.523,15.59,Fast_Scattering,11.314
1265064394.539,7.817,Fast_Scattering,11.314
1265064396.992,20.559,Fast_Scattering,11.314
1265064401.664,12.109,Fast_Scattering,11.314
1265064403.648,25.747,Fast_Scattering,22.627
1265064406.086,13.599,Fast_Scattering,22.627
1265064408.539,16.685,Fast_Scattering,22.627
1265064447.539,8.018,Fast_Scattering,11.314
1265064449.484,27.459,Fast_Scattering,11.314
1265064451.445,23.207,Fast_Scattering,22.627
1265064453.422,26.637,Fast_Scattering,11.314
1265064456.109,36.575,Fast_Scattering,11.314
1265064458.547,13.527,Fast_Scattering,11.314
1265064460.516,22.781,Fast_Scattering,11.314
1265064463.211,7.519,Fast_Scattering,11.314
1265064468.086,9.024,Fast_Scattering,11.314
1265064479.828,19.438,Fast_Scattering,11.314
1265064500.883,9.952,Fast_Scattering,11.314
1265064560.539,8.247,Fast_Scattering,11.314
1265064562.977,12.084,Fast_Scattering,11.314
1265064565.648,17.744,Fast_Scattering,11.314
1265064567.617,14.949,Fast_Scattering,11.314
1265064569.578,16.265,Fast_Scattering,11.314
1265064572.742,12.381,Fast_Scattering,11.314
1265064574.961,9.393,Fast_Scattering,11.314
1265064577.172,31.722,Fast_Scattering,11.314
1265064579.141,25.913,Fast_Scattering,22.627
1265064582.047,25.862,Fast_Scattering,11.314
1265064584.016,30.456,Fast_Scattering,22.627
1265064585.984,13.469,Fast_Scattering,11.314
1265064588.898,10.538,Fast_Scattering,11.314
1265064593.547,25.367,Fast_Scattering,11.314
1265064596.461,10.55,Fast_Scattering,11.314
1265064598.813,7.511,Fast_Scattering,11.314
1265064601.352,11.063,Fast_Scattering,11.314
1265064603.32,18.983,Fast_Scattering,11.314
1265064609.336,7.522,Fast_Scattering,11.314
1265064611.328,22.512,Fast_Scattering,11.314
1265064616.867,13.057,Fast_Scattering,11.314
1265064618.852,9.509,Fast_Scattering,11.314
1265064621.523,10.034,Fast_Scattering,11.314
1265064632.383,10.211,Fast_Scattering,11.314
1265064700.492,9.206,Fast_Scattering,11.314
1265064702.438,8.541,Scattered_Light,45.255
1265064724.773,12.436,Fast_Scattering,11.314
1265064729.641,12.397,Fast_Scattering,11.314
1265064731.578,13.744,Fast_Scattering,11.314
1265064734.297,26.785,Fast_Scattering,11.314
1265064736.766,19.425,Fast_Scattering,11.314
1265064738.727,20.588,Fast_Scattering,11.314
1265064741.43,23.018,Fast_Scattering,11.314
1265064745.328,16.974,Fast_Scattering,11.314
1265064748.578,31.866,Fast_Scattering,22.627
1265064752.813,13.008,Fast_Scattering,11.314
1265064755.398,10.073,Fast_Scattering,11.314
1265064757.367,12.364,Fast_Scattering,11.314
1265064760.297,18.302,Fast_Scattering,11.314
1265064764.203,27.133,Fast_Scattering,11.314
1265064765.969,10.412,Fast_Scattering,22.627
1265064766.109,23.385,Fast_Scattering,22.627
1265064804.852,9.004,Fast_Scattering,11.314
1265064807.273,7.69,Fast_Scattering,11.314
1265064827.375,7.526,Low_Frequency_Lines,45.255
1265064899.828,14.231,Fast_Scattering,11.314
1265064911.82,12.097,Fast_Scattering,11.314
1265064927.504,8.394,Blip_Low_Frequency,5.657
1265064947.055,10.609,Fast_Scattering,11.314
1265064994.02,10.719,Tomte,5.657
1265065039.828,8.875,Fast_Scattering,22.627
1265065044.977,8.537,Fast_Scattering,11.314
1265065057.211,21.019,Fast_Scattering,11.314
1265065059.172,13.669,Fast_Scattering,11.314
1265065103.578,20.119,Fast_Scattering,11.314
1265065106.234,8.315,Fast_Scattering,11.314
1265065110.383,31.596,Fast_Scattering,11.314
1265065129.016,12.542,Fast_Scattering,11.314
1265065144.922,29.916,Fast_Scattering,11.314
1265065199.906,8.149,Scattered_Light,22.627
1265065206.695,12.261,Fast_Scattering,11.314
1265065223.891,8.029,Fast_Scattering,11.314
1265065230.242,9.471,Fast_Scattering,11.314
1265065246.094,7.535,Low_Frequency_Lines,22.627
1265065305.383,15.076,Fast_Scattering,11.314
1265065307.305,15.106,Fast_Scattering,11.314
1265065409.622,496.559,Koi_Fish,5.657
1265065451.906,8.786,Scattered_Light,45.255
1265065457.398,17.15,Fast_Scattering,11.314
1265065480.699,44.728,Tomte,5.657
1265065531.355,15.659,Tomte,5.657
1265065540.031,8.177,Scattered_Light,45.255
1265065555.969,8.368,Low_Frequency_Lines,22.627
1265065607.711,7.78,Fast_Scattering,11.314
1265065617.258,15.555,Fast_Scattering,11.314
1265065619.711,11.423,Fast_Scattering,11.314
1265065624.828,8.076,Fast_Scattering,11.314
1265065629.242,13.18,Fast_Scattering,11.314
1265065631.664,7.544,Fast_Scattering,11.314
1265065633.898,14.377,Fast_Scattering,11.314
1265065639.258,7.98,Fast_Scattering,11.314
1265065650.07,11.37,Fast_Scattering,11.314
1265065664.992,14.342,Fast_Scattering,11.314
1265065666.961,24.009,Fast_Scattering,11.314
1265065674.078,18.492,Fast_Scattering,11.314
1265065812.422,12.699,Fast_Scattering,22.627
1265065841.266,21.215,Fast_Scattering,11.314
1265065843.695,16.798,Fast_Scattering,11.314
1265065846.148,21.37,Fast_Scattering,11.314
1265065850.805,11.689,Fast_Scattering,11.314
1265065853.711,13.381,Fast_Scattering,11.314
1265065856.141,9.28,Fast_Scattering,11.314
1265065857.664,10.872,Fast_Scattering,11.314
1265065916.859,16.152,Fast_Scattering,22.627
1265066029.742,12.781,Fast_Scattering,11.314
1265066032.203,14.5,Fast_Scattering,11.314
1265066034.148,16.06,Fast_Scattering,11.314
1265066050.652,18.457,Tomte,5.657
1265066076.508,9.279,Fast_Scattering,11.314
1265066111.133,8.695,Fast_Scattering,11.314
1265066127.957,22.014,Tomte,5.657
1265066178.953,18.147,Fast_Scattering,22.627
1265066194.689,18.337,Tomte,5.657
1265066212.211,10.455,Fast_Scattering,11.314
1265066226.547,9.509,Fast_Scattering,11.314
1265066249.328,17.217,Fast_Scattering,11.314
1265066371.852,7.848,Tomte,5.657
1265066442.359,9.865,Fast_Scattering,11.314
1265066444.789,9.818,Fast_Scattering,22.627
1265066447.563,8.183,Scattered_Light,45.255
1265066571.254,12.673,Tomte,5.657
1265066606.734,22.734,Fast_Scattering,22.627
1265066646.192,24.808,Blip,5.657
1265066662.125,7.623,Low_Frequency_Lines,45.255
1265066754.262,10.492,Blip_Low_Frequency,5.657
1265066946.917,274.629,Koi_Fish,5.657
1265067027.688,8.43,Scattered_Light,45.255
1265067165.882,10.509,Blip,5.657
1265067175.297,18.404,Fast_Scattering,11.314
1265067177.742,11.055,Fast_Scattering,11.314
1265067216.016,12.528,Fast_Scattering,22.627
1265067217.891,14.464,Fast_Scattering,22.627
1265067514.57,8.763,Fast_Scattering,11.314
1265067658.828,7.632,Fast_Scattering,22.627
1265068191.172,21.381,Fast_Scattering,22.627
1265068384.281,8.583,Fast_Scattering,22.627
1265068474.094,7.789,Low_Frequency_Burst,22.627
1265068511.078,23.234,Fast_Scattering,11.314
1265068598.82,8.356,Fast_Scattering,11.314
1265068602.297,17.523,Fast_Scattering,11.314
1265068696.289,17.517,Fast_Scattering,11.314
1265068795.742,10.757,Fast_Scattering,11.314
1265068835.008,8.069,Fast_Scattering,11.314
1265068893.555,10.485,Fast_Scattering,11.314
1265068984.465,10.275,Blip_Low_Frequency,5.657
1265068992.68,7.597,Fast_Scattering,11.314
1265068995.648,17.971,Fast_Scattering,11.314
1265068997.578,12.347,Fast_Scattering,22.627
1265069025.465,15.838,Tomte,5.657
1265069397.883,17.757,Fast_Scattering,11.314
1265069595.688,8.612,Scattered_Light,45.255
1265069713.689,15.539,Blip_Low_Frequency,5.657
1265069928.742,7.726,Fast_Scattering,11.314
1265070026.203,19.502,Fast_Scattering,22.627
1265070057.903,303.76,Koi_Fish,5.657
1265070074.105,9.694,Blip_Low_Frequency,5.657
1265070120.688,8.724,Scattered_Light,45.255
1265070166.344,7.627,Scattered_Light,45.255
1265070190.609,20.172,Fast_Scattering,22.627
1265070257.609,11.777,Fast_Scattering,11.314
1265070400.938,8.652,Scattered_Light,45.255
1265070413.089,12.401,Blip,5.657
1265070527.047,7.796,Fast_Scattering,11.314
1265070732.563,8.153,Scattered_Light,45.255
1265070868.141,20.038,Fast_Scattering,22.627
1265070885.625,9.552,Scattered_Light,45.255
1265070963.781,9.359,Scattered_Light,45.255
1265070966.406,8.561,Scattered_Light,45.255
1265071034.086,9.822,Fast_Scattering,11.314
1265071036.023,16.665,Fast_Scattering,11.314
1265071037.961,19.983,Fast_Scattering,11.314
1265071040.664,16.763,Fast_Scattering,11.314
1265071042.609,19.374,Fast_Scattering,11.314
1265071050.008,13.12,Fast_Scattering,11.314
1265071058.773,13.926,Fast_Scattering,11.314
1265071064.477,12.055,Fast_Scattering,11.314
1265071066.391,20.193,Fast_Scattering,11.314
1265071073.242,12.107,Fast_Scattering,11.314
1265071094.766,11.802,Fast_Scattering,11.314
1265071158.879,652.556,Extremely_Loud,11.314
1265071239.563,10.638,Scattered_Light,45.255
1265071270.809,53.435,Blip,5.657
1265071416.922,9.444,Fast_Scattering,11.314
1265071730.938,7.612,Scattered_Light,45.255
1265071794.879,20.349,Tomte,5.657
1265071877.984,29.94,Fast_Scattering,22.627
1265071882.391,13.543,Fast_Scattering,22.627
1265071946.477,8.53,Fast_Scattering,11.314
1265071951.383,9.278,Fast_Scattering,11.314
1265071954.055,22.042,Fast_Scattering,11.314
1265071956.023,13.148,Fast_Scattering,11.314
1265071958.93,15.554,Fast_Scattering,11.314
1265071960.891,19.929,Fast_Scattering,11.314
1265071965.555,21.933,Fast_Scattering,11.314
1265072027.486,8.622,Blip_Low_Frequency,5.657
1265072058.467,1254.409,Extremely_Loud,5.657
1265072083.719,7.725,Low_Frequency_Lines,22.627
1265072091.176,33.189,Tomte,5.657
1265072316.543,21.97,Tomte,5.657
1265072374.336,8.243,Fast_Scattering,11.314
1265072395.144,578.293,Koi_Fish,5.657
1265072415.265,12.416,Blip_Low_Frequency,5.657
1265072417.563,9.708,Scattered_Light,45.255
1265072417.563,9.708,Scattered_Light,45.255
1265072610.777,12.967,Tomte,5.657
1265072653.531,11.851,Scattered_Light,22.627
1265072701.828,9.742,Fast_Scattering,11.314
1265072814.195,12.166,Fast_Scattering,11.314
1265072821.758,7.965,Fast_Scattering,11.314
1265072824.211,22.765,Fast_Scattering,11.314
1265072833.773,13.238,Fast_Scattering,11.314
1265072911.949,26.881,Tomte,5.657
1265073049.328,10.43,Fast_Scattering,11.314
1265073058.102,8.599,Fast_Scattering,11.314
1265073060.023,17.935,Fast_Scattering,11.314
1265073061.953,12.761,Fast_Scattering,11.314
1265073109.547,7.589,Low_Frequency_Burst,5.657
1265073140.078,12.426,Fast_Scattering,11.314
1265073186.359,10.45,Fast_Scattering,22.627
1265073216.734,25.23,Fast_Scattering,11.314
1265073284.625,8.006,Scattered_Light,45.255
1265073287.641,7.631,Fast_Scattering,11.314
1265073292.055,20.745,Fast_Scattering,11.314
1265073299.172,12.136,Fast_Scattering,22.627
1265073482.914,8.092,Fast_Scattering,11.314
1265073485.359,14.424,Fast_Scattering,11.314
1265073496.633,12.231,Fast_Scattering,11.314
1265073501.539,21.615,Fast_Scattering,11.314
1265073503.492,23.676,Fast_Scattering,11.314
1265073508.398,29.018,Fast_Scattering,11.314
1265073513.305,17.979,Fast_Scattering,11.314
1265073515.508,13.321,Fast_Scattering,11.314
1265073517.445,8.261,Fast_Scattering,11.314
1265073522.367,9.236,Fast_Scattering,11.314
1265073524.32,8.029,Fast_Scattering,11.314
1265073527.023,12.054,Fast_Scattering,11.314
1265073534.133,11.684,Fast_Scattering,11.314
1265073536.109,17.285,Fast_Scattering,11.314
1265073541.273,9.308,Fast_Scattering,11.314
1265073543.703,19.909,Fast_Scattering,11.314
1265073545.641,21.172,Fast_Scattering,22.627
1265073547.609,18.678,Fast_Scattering,11.314
1265073550.805,9.134,Fast_Scattering,11.314
1265073552.773,10.457,Fast_Scattering,11.314
1265073557.672,18.261,Fast_Scattering,11.314
1265073559.641,17.575,Fast_Scattering,11.314
1265073642.492,13.217,Fast_Scattering,11.314
1265073656.172,22.137,Fast_Scattering,11.314
1265073658.633,13.21,Fast_Scattering,11.314
1265073716.797,17.709,Fast_Scattering,11.314
1265073726.617,7.92,Fast_Scattering,11.314
1265073730.789,15.543,Fast_Scattering,11.314
1265073733.703,17.962,Fast_Scattering,11.314
1265073736.383,13.849,Fast_Scattering,11.314
1265073868.359,17.864,Fast_Scattering,22.627
1265073916.227,8.471,Fast_Scattering,11.314
1265073918.211,15.25,Fast_Scattering,11.314
1265073923.773,14.294,Fast_Scattering,11.314
1265073932.836,14.927,Fast_Scattering,11.314
1265073968.078,23.595,Fast_Scattering,11.314
1265073985.922,20.803,Fast_Scattering,22.627
1265073991.523,8.089,Fast_Scattering,11.314
1265073993.047,8.183,Fast_Scattering,11.314
1265073995.945,10.473,Fast_Scattering,11.314
1265073997.898,14.418,Fast_Scattering,11.314
1265073999.883,7.691,Fast_Scattering,11.314
1265074010.789,7.702,Fast_Scattering,11.314
1265074019.898,11.502,Fast_Scattering,11.314
1265074068.711,8.174,Fast_Scattering,11.314
1265074082.883,17.834,Fast_Scattering,11.314
1265074085.328,8.861,Fast_Scattering,11.314
1265074087.289,18.223,Fast_Scattering,11.314
1265074089.734,11.904,Fast_Scattering,11.314
1265074130.086,7.549,Fast_Scattering,11.314
1265074134.758,18.534,Fast_Scattering,11.314
1265074139.18,8.759,Fast_Scattering,11.314
1265074143.602,14.489,Fast_Scattering,11.314
1265074146.039,8.806,Fast_Scattering,11.314
1265074153.633,9.03,Fast_Scattering,11.314
1265074155.602,11.848,Fast_Scattering,11.314
1265074160.234,11.949,Fast_Scattering,11.314
1265074162.461,12.897,Fast_Scattering,11.314
1265074287.945,8.166,Fast_Scattering,11.314
1265074292.547,21.478,Fast_Scattering,22.627
1265074308.539,15.813,Fast_Scattering,11.314
1265074424.984,11.956,Fast_Scattering,11.314
1265074429.648,24.615,Fast_Scattering,11.314
1265074440.945,10.961,Fast_Scattering,11.314
1265074443.609,27.558,Fast_Scattering,11.314
1265074445.602,23.641,Fast_Scattering,11.314
1265074472.648,9.795,Fast_Scattering,11.314
1265074477.07,17.761,Fast_Scattering,11.314
1265074484.898,9.791,Fast_Scattering,11.314
1265074486.852,10.429,Fast_Scattering,11.314
1265074509.836,9.411,Fast_Scattering,11.314
1265074514.484,16.456,Fast_Scattering,11.314
1265074519.438,8.676,Scattered_Light,45.255
1265074556.792,8.247,Blip,5.657
1265074596.703,23.686,Fast_Scattering,11.314
1265074600.609,18.09,Fast_Scattering,11.314
1265074772.367,10.556,Fast_Scattering,11.314
1265074774.328,19.316,Fast_Scattering,11.314
1265074778.961,9.943,Fast_Scattering,11.314
1265074781.914,13.427,Fast_Scattering,11.314
1265074901.461,8.681,Fast_Scattering,11.314
1265074903.898,8.274,Fast_Scattering,11.314
1265074913.195,19.955,Fast_Scattering,11.314
1265074918.336,11.891,Fast_Scattering,11.314
1265074920.766,26.17,Fast_Scattering,11.314
1265074922.742,17.651,Fast_Scattering,11.314
1265074930.055,9.717,Fast_Scattering,11.314
1265074932.047,11.302,Fast_Scattering,11.314
1265074937.164,9.9,Fast_Scattering,11.314
1265075053.141,17.114,Fast_Scattering,11.314
1265075055.805,12.617,Fast_Scattering,11.314
1265075058.258,23.63,Fast_Scattering,11.314
1265075062.922,37.25,Fast_Scattering,11.314
1265075073.953,27.589,Fast_Scattering,11.314
1265075076.633,12.359,Fast_Scattering,11.314
1265075078.852,14.252,Fast_Scattering,11.314
1265075081.516,22.574,Fast_Scattering,22.627
1265075083.484,17.596,Fast_Scattering,11.314
1265075086.445,9.503,Fast_Scattering,11.314
1265075088.398,8.166,Fast_Scattering,11.314
1265075142.922,13.565,Fast_Scattering,11.314
1265075186.18,12.155,Fast_Scattering,11.314
1265075197.961,9.146,Fast_Scattering,11.314
1265075208.977,19.381,Fast_Scattering,11.314
1265075214.609,16.722,Fast_Scattering,11.314
1265075218.516,20.643,Fast_Scattering,11.314
1265075221.484,22.81,Fast_Scattering,11.314
1265075235.414,10.714,Fast_Scattering,11.314
1265075237.391,16.682,Fast_Scattering,11.314
1265075239.367,12.721,Fast_Scattering,11.314
1265075242.523,10.344,Fast_Scattering,11.314
1265075244.492,12.279,Fast_Scattering,11.314
1265075246.922,13.012,Fast_Scattering,11.314
1265075268.492,16.353,Fast_Scattering,11.314
1265075328.688,7.855,Scattered_Light,45.255
1265075366.719,8.297,Scattered_Light,45.255
1265075476.164,8.259,Fast_Scattering,11.314
1265075496.977,20.791,Fast_Scattering,11.314
1265075498.961,11.229,Fast_Scattering,11.314
1265075553.586,9.942,Fast_Scattering,11.314
1265075555.109,21.663,Fast_Scattering,11.314
1265075557.57,15.82,Fast_Scattering,11.314
1265075560.047,15.278,Fast_Scattering,11.314
1265075561.984,21.772,Fast_Scattering,11.314
1265075562.016,22.317,Fast_Scattering,11.314
1265075581.297,15.382,Fast_Scattering,11.314
1265075583.289,10.457,Fast_Scattering,11.314
1265075590.414,8.755,Fast_Scattering,11.314
1265075592.359,20.939,Fast_Scattering,22.627
1265075596.578,9.675,Fast_Scattering,11.314
1265075602.656,9.9,Fast_Scattering,11.314
1265075607.016,27.761,Fast_Scattering,22.627
1265075609.945,9.298,Fast_Scattering,11.314
1265075611.891,25.714,Fast_Scattering,22.627
1265075613.859,31.038,Fast_Scattering,22.627
1265075618.734,14.844,Fast_Scattering,11.314
1265075624.305,9.648,Fast_Scattering,11.314
1265075637.57,8.776,Fast_Scattering,11.314
1265075640.023,8.32,Fast_Scattering,11.314
1265075644.461,14.521,Fast_Scattering,11.314
1265075649.586,10.24,Fast_Scattering,11.314
1265075651.547,21.393,Fast_Scattering,11.314
1265075653.992,10.902,Fast_Scattering,11.314
1265075673.328,18.353,Fast_Scattering,11.314
1265075755.719,7.723,Low_Frequency_Lines,45.255
1265075883.266,9.966,Fast_Scattering,11.314
1265075904.402,12.431,Tomte,5.657
1265075998.469,10.782,Scattered_Light,45.255
1265076027.313,7.889,Scattered_Light,45.255
1265076063.063,10.292,Scattered_Light,45.255
1265076111.636,35.021,Koi_Fish,5.657
1265076112.996,14.962,Tomte,5.657
1265076419.711,9.271,Fast_Scattering,11.314
1265076443.273,13.157,Fast_Scattering,11.314
1265076448.148,15.037,Fast_Scattering,11.314
1265076452.82,13.372,Fast_Scattering,11.314
1265076546.359,9.227,Fast_Scattering,11.314
1265076601.141,18.905,Fast_Scattering,11.314
1265076603.109,19.257,Fast_Scattering,11.314
1265076630.734,18.524,Fast_Scattering,11.314
1265076636.43,14.012,Fast_Scattering,11.314
1265076650.383,9.447,Fast_Scattering,11.314
1265076728.453,15.415,Fast_Scattering,11.314
1265076730.414,10.067,Fast_Scattering,11.314
1265076830.625,8.494,Scattered_Light,45.255
1265077109.516,17.514,Fast_Scattering,22.627
1265077111.516,27.547,Fast_Scattering,22.627
1265077349.984,8.525,Fast_Scattering,11.314
1265077372.789,13.874,Fast_Scattering,11.314
1265077433.766,8.572,Fast_Scattering,22.627
1265077687.453,13.597,Fast_Scattering,22.627
1265077772.508,9.93,Fast_Scattering,11.314
1265077776.711,9.156,Fast_Scattering,11.314
1265077912.727,8.57,Fast_Scattering,11.314
1265078018.477,7.999,Fast_Scattering,11.314
1265078020.461,10.887,Fast_Scattering,11.314
1265078124.641,8.87,Fast_Scattering,11.314
1265078134.109,19.262,Koi_Fish,22.627
1265078263.992,7.534,Fast_Scattering,11.314
1265078268.648,11.541,Fast_Scattering,11.314
1265078286.047,11.427,Fast_Scattering,11.314
1265078290.977,12.688,Fast_Scattering,11.314
1265078332.348,8.734,Tomte,5.657
1265078367.883,15.065,Fast_Scattering,11.314
1265078369.867,18.199,Fast_Scattering,11.314
1265078370.063,9.086,Fast_Scattering,11.314
1265078371.836,13.589,Fast_Scattering,11.314
1265078393.359,17.367,Fast_Scattering,11.314
1265078395.328,24.797,Fast_Scattering,11.314
1265078584.688,8.97,Scattered_Light,45.255
1265078636.67,181.639,Koi_Fish,5.657
1265078712.953,22.404,Fast_Scattering,22.627
1265078726.68,10.275,Fast_Scattering,11.314
1265078741.398,8.593,Fast_Scattering,11.314
1265078745.328,24.005,Fast_Scattering,22.627
1265078755.109,17.429,Fast_Scattering,11.314
1265078757.328,14.675,Fast_Scattering,11.314
1265078759.32,10.597,Fast_Scattering,11.314
1265078762.633,13.73,Fast_Scattering,11.314
1265078764.203,16.583,Fast_Scattering,11.314
1265078766.195,16.123,Fast_Scattering,11.314
1265078771.797,16.303,Fast_Scattering,11.314
1265078773.742,16.359,Fast_Scattering,11.314
1265078787.727,15.426,Fast_Scattering,11.314
1265078789.703,21.964,Fast_Scattering,11.314
1265078795.273,8.505,Fast_Scattering,11.314
1265078805.996,45.58,Tomte,5.657
1265078814.133,8.863,Fast_Scattering,11.314
1265078816.797,10.911,Fast_Scattering,11.314
1265078818.766,11.178,Fast_Scattering,11.314
1265078821.672,15.488,Fast_Scattering,22.627
1265078823.648,10.904,Fast_Scattering,11.314
1265078826.102,10.143,Fast_Scattering,11.314
1265078828.078,15.982,Fast_Scattering,22.627
1265078830.516,18.621,Fast_Scattering,11.314
1265078832.484,9.278,Fast_Scattering,11.314
1265078834.953,10.26,Fast_Scattering,11.314
1265078908.988,19.952,Tomte,5.657
1265078956.648,10.333,Fast_Scattering,11.314
1265078979.547,13.152,Fast_Scattering,11.314
1265078984.18,11.803,Fast_Scattering,11.314
1265078999.487,15.64,Blip,5.657
1265079022.078,23.884,Fast_Scattering,11.314
1265079024.055,9.221,Fast_Scattering,11.314
1265079062.867,12.237,Fast_Scattering,11.314
1265079108.492,21.441,Fast_Scattering,11.314
1265079115.359,8.541,Fast_Scattering,11.314
1265079118.305,8.435,Fast_Scattering,11.314
1265079120.258,14.876,Fast_Scattering,11.314
1265079153.32,9.087,Fast_Scattering,11.314
1265079168.992,8.369,Fast_Scattering,11.314
1265079188.047,10.442,Fast_Scattering,22.627
1265079215.828,9.878,Fast_Scattering,11.314
1265079324.313,9.504,Scattered_Light,45.255
1265079364.836,9.395,Fast_Scattering,11.314
1265079474.047,22.495,Fast_Scattering,22.627
1265079697.264,14.195,Tomte,5.657
1265079751.414,14.104,Fast_Scattering,11.314
1265079787.594,8.389,Scattered_Light,45.255
1265079789.989,82.829,Koi_Fish,5.657
1265079987.375,7.811,Low_Frequency_Lines,45.255
1265080089.688,7.827,Scattered_Light,45.255
1265080096.453,7.823,Fast_Scattering,22.627
